-0.0, 2041.8
1.0, 2001.2
2.0, 1941.6
3.0, 1976.8
4.0, 1955.1
5.0, 1938.9
6.0, 1768.4
7.0, 2060.7
8.0, 1982.2
9.0, 2047.2
10.0, 2174.4
11.0, 2131.1
12.0, 2123.0
13.0, 2166.3
14.0, 2407.2
15.0, 2179.8
16.0, 2077.0
17.0, 1890.2
18.0, 2095.9
19.0, 2112.1
20.0, 2409.9
21.0, 2206.9
22.0, 2158.2
23.0, 2185.2
